dia_semana;uf;br;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;condicao_metereologica;pessoas;mortos;feridos;veiculos
segunda-feira;SC;116;PAPANDUVA;Manobra de mudanca de faixa;Colisao traseira;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;1;2
segunda-feira;SC;101;BIGUACU;Ausencia de reacao do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
segunda-feira;SC;280;SAO BENTO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Anoitecer;Ceu Claro;4;0;2;2
sexta-feira;SC;101;TUBARAO;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;101;PAULO LOPES;Condutor Dormindo;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;1
terca-feira;SC;282;FLORIANOPOLIS;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;4;0;2;3
terca-feira;SC;470;POUSO REDONDO;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Amanhecer;Ceu Claro;1;0;1;1
quinta-feira;SC;101;GARUVA;Condutor Dormindo;Colisao com objeto;Com Vitimas Fatais;Pleno dia;Ceu Claro;2;1;0;2
terca-feira;SC;101;PAULO LOPES;Condutor Dormindo;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;101;IMBITUBA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;480;CHAPECO;Desrespeitar a preferencia no cruzamento;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
terca-feira;SC;280;SAO BENTO DO SUL;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;470;INDAIAL;Ausencia de reacao do condutor;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
terca-feira;SC;282;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;2
terca-feira;SC;282;CATANDUVAS;Ingestao de alcool pelo condutor;Colisao frontal;Sem Vitimas;Pleno dia;Ceu Claro;6;0;0;2
terca-feira;SC;101;TUBARAO;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;280;SAO FRANCISCO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;2;2
quarta-feira;SC;101;BALNEARIO CAMBORIU;Ausencia de reacao do condutor;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
quarta-feira;SC;280;SAO BENTO DO SUL;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Ignorado;1;0;0;1
quarta-feira;SC;101;SAO JOSE;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Amanhecer;Sol;2;0;1;2
quarta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;1;2
terca-feira;SC;470;RIO DO SUL;Ingestao de alcool pelo condutor;Colisao lateral sentido oposto;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
quarta-feira;SC;101;ARARANGUA;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;282;LAGES;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quarta-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;SAO JOSE;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quarta-feira;SC;101;BALNEARIO CAMBORIU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;3
quarta-feira;SC;282;XANXERE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
quarta-feira;SC;282;FLORIANOPOLIS;Acessar a via sem observar a presenca dos outros veiculos;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
quarta-feira;SC;101;JOINVILLE;Demais falhas mecanicas ou eletricas;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
quarta-feira;SC;282;PONTE SERRADA;Condutor Dormindo;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;2
quarta-feira;SC;116;MAFRA;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;5;0;4;2
quarta-feira;SC;101;PALHOCA;Ausencia de reacao do condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Nublado;1;0;0;1
quarta-feira;SC;280;MAFRA;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
quinta-feira;SC;470;PONTE ALTA;Desvio temporario;Capotamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;1
quinta-feira;SC;101;SAO JOSE;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
quinta-feira;SC;280;GUARAMIRIM;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quinta-feira;SC;101;BIGUACU;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;101;SAO JOSE;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quinta-feira;SC;282;IRANI;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;101;BIGUACU;Ausencia de reacao do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
quinta-feira;SC;101;ITAJAI;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
quinta-feira;SC;163;SAO JOSE DO CEDRO;Animais na Pista;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
quinta-feira;SC;470;INDAIAL;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;3;0;1;2
quinta-feira;SC;282;BOM RETIRO;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Amanhecer;Ceu Claro;1;0;1;1
quinta-feira;SC;280;SAO FRANCISCO DO SUL;Ultrapassagem Indevida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;101;SOMBRIO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
quinta-feira;SC;101;JOINVILLE;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
quinta-feira;SC;280;ARAQUARI;Frear bruscamente;Colisao traseira;Com Vitimas Feridas;Anoitecer;Ceu Claro;4;0;3;2
quinta-feira;SC;282;CATANDUVAS;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;280;ARAQUARI;Acesso irregular;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
quinta-feira;SC;116;MONTE CASTELO;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
quinta-feira;SC;101;JOINVILLE;Desrespeitar a preferencia no cruzamento;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
quinta-feira;SC;470;INDAIAL;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;2;2
sexta-feira;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
sexta-feira;SC;282;ALFREDO WAGNER;Ultrapassagem Indevida;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia;Sol;1;0;0;1
sexta-feira;SC;101;PALHOCA;Ausencia de reacao do condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;101;JOINVILLE;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;280;RIO NEGRINHO;Condutor deixou de manter distancia do veiculo da frente;Colisao com objeto;Sem Vitimas;Pleno dia;Sol;1;0;0;1
sexta-feira;SC;116;SANTA CECILIA;Condutor deixou de manter distancia do veiculo da frente;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ignorado;1;0;1;1
sexta-feira;SC;282;SANTO AMARO DA IMPERATRIZ;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;470;POUSO REDONDO;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;470;BLUMENAU;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sexta-feira;SC;101;JOINVILLE;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;ARARANGUA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sexta-feira;SC;101;ARAQUARI;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sexta-feira;SC;101;PALHOCA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sexta-feira;SC;470;NAVEGANTES;Ultrapassagem Indevida;Colisao frontal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;ITAJAI;Trafegar com motocicleta (ou similar) entre as faixas;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;280;MAFRA;Conversao proibida;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sexta-feira;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;280;PORTO UNIAO;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Anoitecer;Ceu Claro;3;0;1;2
sexta-feira;SC;101;SAO JOSE;Ausencia de reacao do condutor;Engavetamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;7;0;1;3
sexta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sexta-feira;SC;280;SAO BENTO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;4;0;4;2
sexta-feira;SC;282;PONTE SERRADA;Manobra de mudanca de faixa;Colisao transversal;Sem Vitimas;Anoitecer;Ceu Claro;3;0;0;2
sexta-feira;SC;282;SAO JOSE;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;470;APIUNA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;101;BALNEARIO PICARRAS;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Plena Noite;Ceu Claro;3;0;0;2
sexta-feira;SC;480;CHAPECO;Ultrapassagem Indevida;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;282;XANXERE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;3;0;1;2
sexta-feira;SC;282;BOCAINA DO SUL;Velocidade Incompativel;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Nevoeiro/Neblina;1;0;0;1
sabado;SC;470;RIO DO SUL;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;3;2
sabado;SC;470;BLUMENAU;Ausencia de reacao do condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sexta-feira;SC;163;DIONISIO CERQUEIRA;Ingestao de alcool pelo condutor;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;3;2
sexta-feira;SC;101;JOINVILLE;Ausencia de reacao do condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;2
sabado;SC;282;SAO MIGUEL DO OESTE;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sabado;SC;101;PALHOCA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;1;2
sabado;SC;101;JAGUARUNA;Condutor Dormindo;Saida de leito carrocavel;Com Vitimas Feridas;Amanhecer;Ceu Claro;1;0;1;1
sabado;SC;101;ICARA;Ingestao de alcool pelo condutor;Capotamento;Com Vitimas Feridas;Plena Noite;Nevoeiro/Neblina;1;0;1;1
sabado;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia;Nublado;2;0;0;2
sabado;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sabado;SC;101;PALHOCA;Manobra de mudanca de faixa;Capotamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;1;1
sabado;SC;282;NOVA ITABERABA;Reacao tardia ou ineficiente do condutor;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Ceu Claro;6;0;2;2
sabado;SC;101;TIJUCAS;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;5;0;3;2
sabado;SC;101;ITAPEMA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;101;PAULO LOPES;Manobra de mudanca de faixa;Colisao traseira;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sabado;SC;280;RIO NEGRINHO;Curva acentuada;Colisao com objeto;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
sabado;SC;282;BOM RETIRO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;2;2
sabado;SC;116;CAPAO ALTO;Animais na Pista;Atropelamento de Animal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
sabado;SC;470;BLUMENAU;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;1
sabado;SC;101;BALNEARIO PICARRAS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Fatais;Plena Noite;Nublado;3;1;0;2
sabado;SC;282;PALHOCA;Demais falhas mecanicas ou eletricas;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;4;0;1;3
sabado;SC;101;ITAPEMA;Acessar a via sem observar a presenca dos outros veiculos;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;101;JOINVILLE;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sabado;SC;101;CAPIVARI DE BAIXO;Manobra de mudanca de faixa;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;163;SAO MIGUEL DO OESTE;Ingestao de alcool pelo condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sabado;SC;163;SAO MIGUEL DO OESTE;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;3;1
sabado;SC;101;LAGUNA;Velocidade Incompativel;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
sabado;SC;101;IMBITUBA;Animais na Pista;Colisao lateral sentido oposto;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;1
sabado;SC;280;GUARAMIRIM;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;2;1
sabado;SC;101;BALNEARIO CAMBORIU;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Plena Noite;Chuva;1;0;0;1
domingo;SC;280;JARAGUA DO SUL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sabado;SC;101;BARRA VELHA;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Garoa/Chuvisco;1;0;0;1
domingo;SC;101;ARAQUARI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Sem Vitimas;Plena Noite;Nublado;2;0;0;2
domingo;SC;101;BIGUACU;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;1;0;1;1
domingo;SC;101;LAGUNA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Fatais;Plena Noite;Ceu Claro;3;1;0;2
domingo;SC;282;SAO JOSE DO CERRITO;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Fatais;Plena Noite;Ceu Claro;1;1;0;1
domingo;SC;101;PESCARIA BRAVA;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
domingo;SC;101;BIGUACU;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Sol;3;0;1;2
domingo;SC;470;CAMPOS NOVOS;Carga excessiva e/ou mal acondicionada;Derramamento de carga;Sem Vitimas;Pleno dia;Sol;1;0;0;1
domingo;SC;470;CAMPOS NOVOS;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
domingo;SC;101;GAROPABA;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;2;2
domingo;SC;470;BLUMENAU;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
domingo;SC;101;ARARANGUA;Carga excessiva e/ou mal acondicionada;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
domingo;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
domingo;SC;280;RIO NEGRINHO;Desrespeitar a preferencia no cruzamento;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;3;0;2;2
domingo;SC;101;TUBARAO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;2;2
domingo;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
domingo;SC;101;ARARANGUA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
domingo;SC;101;TIJUCAS;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
domingo;SC;101;PENHA;Velocidade Incompativel;Capotamento;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;2;0;2;1
domingo;SC;101;TUBARAO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;3;2
segunda-feira;SC;470;BLUMENAU;Condutor Dormindo;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
segunda-feira;SC;101;SAO JOSE;Ultrapassagem Indevida;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;1;2
domingo;SC;158;PALMITOS;Velocidade Incompativel;Colisao lateral sentido oposto;Sem Vitimas;Anoitecer;Ceu Claro;2;0;0;2
segunda-feira;SC;101;SAO JOSE;Frear bruscamente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;101;CAPIVARI DE BAIXO;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
segunda-feira;SC;101;ITAPEMA;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;101;SAO JOSE;Falta de acostamento;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
segunda-feira;SC;282;AGUAS MORNAS;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
segunda-feira;SC;280;RIO NEGRINHO;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
segunda-feira;SC;280;SAO BENTO DO SUL;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
segunda-feira;SC;101;SAO JOSE;Reacao tardia ou ineficiente do condutor;Engavetamento;Com Vitimas Fatais;Plena Noite;Ceu Claro;5;1;0;5
segunda-feira;SC;153;CONCORDIA;Acesso irregular;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;2
segunda-feira;SC;101;BALNEARIO CAMBORIU;Ingestao de alcool pelo condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
segunda-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Ceu Claro;5;0;4;3
segunda-feira;SC;280;CANOINHAS;Demais falhas mecanicas ou eletricas;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;1
segunda-feira;SC;101;BALNEARIO CAMBORIU;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
segunda-feira;SC;116;LAGES;Velocidade Incompativel;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
segunda-feira;SC;153;VARGEM BONITA;Ingestao de alcool pelo condutor;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
domingo;SC;280;ARAQUARI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;101;PALHOCA;Reacao tardia ou ineficiente do condutor;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
terca-feira;SC;101;JOINVILLE;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;1;4
domingo;SC;470;INDAIAL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
terca-feira;SC;101;ITAPEMA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Anoitecer;Ceu Claro;2;0;2;2
terca-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Sem Vitimas;Anoitecer;Ceu Claro;1;0;0;1
terca-feira;SC;282;LAGES;Ausencia de reacao do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;282;NOVA ERECHIM;Condutor Dormindo;Colisao frontal;Sem Vitimas;Plena Noite;Ceu Claro;2;0;0;2
terca-feira;SC;280;CORUPA;Problema com o freio;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;1
terca-feira;SC;101;JOINVILLE;Ausencia de reacao do condutor;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;3;0;0;2
